채수위치,week_start_target,lw4_mean_total_cyano_mean,lw4_std_total_cyano_mean,lw4_slope_total_cyano_mean,lw4_mean_total_cyano_max,lw4_std_total_cyano_max,lw4_slope_total_cyano_max,lw4_mean_발령단계_코드_max,lw4_std_발령단계_코드_max,lw4_slope_발령단계_코드_max,lw4_mean_microcystis_mean,lw4_std_microcystis_mean,lw4_slope_microcystis_mean,lw4_mean_anabaena_mean,lw4_std_anabaena_mean,lw4_slope_anabaena_mean,lw4_mean_oscillatoria_mean,lw4_std_oscillatoria_mean,lw4_slope_oscillatoria_mean,lw4_mean_aphanizomenon_mean,lw4_std_aphanizomenon_mean,lw4_slope_aphanizomenon_mean,lw4_mean_수온(℃)_mean,lw4_std_수온(℃)_mean,lw4_slope_수온(℃)_mean,lw4_mean_pH_mean,lw4_std_pH_mean,lw4_slope_pH_mean,lw4_mean_DO(㎎/L)_mean,lw4_std_DO(㎎/L)_mean,lw4_slope_DO(㎎/L)_mean,lw4_mean_탁도_mean,lw4_std_탁도_mean,lw4_slope_탁도_mean,lw4_mean_Chl-a (㎎/㎥)_mean,lw4_std_Chl-a (㎎/㎥)_mean,lw4_slope_Chl-a (㎎/㎥)_mean,lw4_mean_투명도_mean,lw4_std_투명도_mean,lw4_slope_투명도_mean,lw4_mean_합계 일조시간(hr)_mean,lw4_std_합계 일조시간(hr)_mean,lw4_slope_합계 일조시간(hr)_mean,lw4_mean_유입량(㎥/s)_mean,lw4_std_유입량(㎥/s)_mean,lw4_slope_유입량(㎥/s)_mean,lw4_mean_총방류량(㎥/s)_mean,lw4_std_총방류량(㎥/s)_mean,lw4_slope_총방류량(㎥/s)_mean,lw4_mean_수위(EL.m)_mean,lw4_std_수위(EL.m)_mean,lw4_slope_수위(EL.m)_mean,lw4_mean_저수율(%)_mean,lw4_std_저수율(%)_mean,lw4_slope_저수율(%)_mean,lw4_mean_일강수_주합_mm,lw4_std_일강수_주합_mm,lw4_slope_일강수_주합_mm,lw2_mean_total_cyano_max,lw1_total_cyano_max,lw2_mean_total_cyano_mean,lw1_total_cyano_mean,lw2_mean_발령단계_코드_max,lw1_발령단계_코드_max,lw2_mean_수온(℃)_mean,lw1_수온(℃)_mean,lw2_mean_Chl-a (㎎/㎥)_mean,lw1_Chl-a (㎎/㎥)_mean,lw2_mean_유입량(㎥/s)_mean,lw1_유입량(㎥/s)_mean,lw2_mean_총방류량(㎥/s)_mean,lw1_총방류량(㎥/s)_mean,lw2_mean_일강수_주합_mm,lw1_일강수_주합_mm,lw2_mean_합계 일조시간(hr)_mean,lw1_합계 일조시간(hr)_mean,y_cyano_max_next,y_cyano_mean_next,y_stage_max_next,y_alert_ge1_next
회남,2017-06-12,1e-06,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,12.817857142857143,0.5562607485776463,1.4714285714285715,8.021428571428572,0.1585971665083897,-0.21428571428571352,9.110714285714286,0.32393861222428577,-0.8857142857142861,1.5892857142857142,0.12990381056766584,0.34285714285714297,2.539285714285714,0.3901039892759105,1.1000000000000003,,,,9.998809523809525,1.670781909229513,-4.223809523809524,10.190035714285715,1.0347716812891425,-2.4529999999999994,57.242999999999995,8.961337492420496,21.166571428571437,70.32571428571428,0.6142749168486263,-1.652857142857144,54.55357142857143,2.1378125144499416,-5.75714285714286,9.713941666666667,8.452530542400208,20.689866666666667,1e-06,1e-06,1e-06,1e-06,0.0,0.0,13.307142857142857,13.457142857142857,2.835714285714286,3.085714285714286,9.548571428571428,9.52657142857143,65.58914285714286,70.20171428571429,11.925133333333333,20.689866666666667,8.961904761904762,7.1380952380952385,1e-06,1e-06,0,0
회남,2017-06-19,1e-06,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,13.278571428571428,0.42360214294807846,1.1571428571428584,8.028571428571428,0.16256866681058682,-0.11428571428571388,8.839285714285714,0.21174084082545153,-0.5428571428571427,1.6642857142857144,0.11801936887041652,0.17142857142857149,2.7714285714285714,0.23840456097540916,0.4142857142857146,,,,10.055952380952382,1.7196192658554204,0.8809523809523814,9.040785714285715,0.9590783495691296,-2.3008571428571445,60.717178571428576,7.712599891441226,14.173285714285718,69.7342857142857,0.7264471833547715,-1.92285714285714,52.525,2.473994848459488,-6.5428571428571445,10.749716666666668,7.385177469939364,-10.8624,1e-06,1e-06,1e-06,1e-06,0.0,0.0,13.642857142857144,13.828571428571431,3.0,2.9142857142857146,8.454571428571429,7.382571428571429,66.56678571428571,62.93185714285715,12.416483333333334,4.1431000000000004,9.364285714285716,11.590476190476192,1e-06,1e-06,0,0
회남,2017-06-26,1e-06,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,13.775,0.5621001980546364,1.5,8.053571428571429,0.1975293829860694,0.48571428571428665,8.585714285714285,0.33579026495837566,-0.9142857142857128,1.6928571428571428,0.10903098230338398,0.18571428571428572,2.7535714285714286,0.259783072770262,-0.15714285714285747,,,,9.43452380952381,1.8175023821984537,-2.5619047619047635,8.423321428571429,1.1269426283090018,-2.357,62.63496428571429,4.964857635477702,-4.546857142857149,69.0932142857143,0.7718321530287391,-2.0628571428571405,50.375,2.5654170803045573,-6.857142857142854,12.198325,8.553722638463555,17.639533333333336,1e-06,1e-06,1e-06,1e-06,0.0,0.0,14.242857142857144,14.657142857142858,2.6714285714285717,2.4285714285714284,7.298071428571428,7.213571428571428,59.68078571428572,56.42971428571428,12.471516666666668,20.799933333333335,9.907142857142858,8.223809523809523,1e-06,1e-06,0,0
회남,2017-07-03,1e-06,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,14.353571428571431,0.7779732302198938,2.014285714285716,8.135714285714286,0.16428571428571437,0.3000000000000007,8.089285714285714,0.674489602951592,-1.7428571428571438,1.7285714285714286,0.05439837932759943,-0.14285714285714302,2.7928571428571427,0.24275207811380628,-0.34285714285714297,,,,7.761904761904763,2.6788476048099343,-3.0428571428571436,14.053,10.453092347360611,22.562714285714286,61.9065,5.353312238555622,-12.139000000000003,68.4425,0.708403908048773,-1.894285714285715,48.239285714285714,2.2821931583993718,-6.100000000000001,45.412774999999996,52.74832529427605,115.32833333333332,1e-06,1e-06,1e-06,1e-06,0.0,0.0,15.064285714285717,15.471428571428573,2.5857142857142854,2.742857142857143,19.65142857142857,32.089285714285715,57.24621428571429,58.062714285714286,78.40906666666666,136.01819999999998,6.159523809523809,4.095238095238095,50.19234170675622,7.564176570613681,0,0
회남,2017-07-10,1.8910448926534205,3.2753841014185503,7.564175570613681,12.548086176689054,21.733921063727337,50.19234070675622,0.0,0.0,0.0,1e-06,0.0,0.0,1.8910448926534205,3.2753841014185503,7.564175570613681,1e-06,0.0,0.0,1e-06,0.0,0.0,15.089285714285715,0.9539592576761979,2.571428571428571,8.160714285714286,0.12792496206123097,-0.14285714285714413,7.396428571428571,0.9946989596898971,-2.571428571428572,1.9357142857142857,0.4015912227677315,0.8714285714285717,2.7178571428571425,0.17853571071357138,-0.128571428571429,,,,6.965476190476191,3.173761073827313,-7.638095238095239,60.26242857142857,78.08247979416458,186.98171428571428,51.80392857142858,12.9320458806085,-33.14042857142857,68.27392857142857,0.5031831076217851,0.03857142857143003,47.68928571428572,1.6050740653010525,0.15714285714285836,133.4099,147.17940798971807,368.53526666666664,25.096171353378107,50.19234170675622,3.782088785306841,7.564176570613681,0.0,0.0,15.935714285714287,16.400000000000002,2.7642857142857142,2.7857142857142856,113.22678571428571,194.3642857142857,43.92707142857143,29.791428571428572,254.3482833333333,372.67836666666665,4.023809523809524,3.952380952380952,3543.441958844982,2027.0454906213292,1,1
회남,2017-07-17,508.6524172979857,876.6500885933795,2027.0454896213291,898.4085756379345,1527.2482044309334,3543.441957844982,0.25,0.4330127018922193,1.0,5.823095684923,10.085895851570918,23.292378739691998,222.6144585900655,381.2248796666508,882.8936547896484,1e-06,0.0,0.0,1e-06,0.0,0.0,16.153571428571432,1.2746097842244954,3.428571428571427,8.175,0.12672282142292995,-0.15714285714285836,6.821428571428571,0.814191723898804,-1.8285714285714283,3.2035714285714283,2.128580417047177,5.128571428571428,3.307142857142857,1.1424329569933152,2.842857142857143,,,,5.216666666666666,1.7525054950567434,-3.628571428571428,96.44260714285713,78.72410219664046,144.88971428571426,42.978571428571435,14.299745065873712,-28.79928571428571,68.68964285714287,1.0688895510991678,2.3042857142857116,49.096428571428575,3.5336339478716585,7.68571428571429,193.71876666666665,130.31265449220152,224.57863333333333,1796.817150275869,3543.441958844982,1017.3048335959714,2027.0454906213292,0.5,1.0,17.242857142857144,18.085714285714285,4.0285714285714285,5.271428571428571,173.23378571428572,152.1032857142857,28.710928571428575,27.630428571428574,309.02846666666665,245.37856666666667,4.273809523809524,4.595238095238095,4566.067038168656,4483.616602371885,1,1
회남,2017-07-24,1629.556567640957,1843.2288277851692,4483.616601371885,2039.9253349300984,2047.088596981134,4566.067037168656,0.5,0.5,1.0,787.3161523461656,1350.2571984608078,3125.9722266449708,469.8591070866536,467.5913716838965,988.9785939863524,1.5037789502210486,2.6046198130846383,6.015111800884194,1e-06,0.0,0.0,17.332142857142856,1.5048009903001003,3.9000000000000004,8.164285714285715,0.11316413941253492,0.11428571428571388,6.432142857142857,0.3798999599787251,-0.48571428571428577,4.978571428571429,2.9402467618225794,7.142857142857144,4.514285714285714,1.8856331151361234,4.514285714285715,,,,4.189285714285714,0.24258563254167848,0.01904761904761898,116.85557142857141,61.68219646614211,56.77614285714285,36.6485,12.425728616791986,-26.953285714285716,69.55035714285714,1.5208866825047846,3.982857142857142,52.03214285714286,5.126833917771101,13.42857142857143,193.54613333333333,130.5418723505838,-115.90879999999999,4054.754498506819,4566.067038168656,3255.331046496607,4483.616602371885,1.0,1.0,18.728571428571428,19.371428571428574,6.264285714285714,7.257142857142858,120.48435714285714,88.86542857142857,29.369928571428574,31.10942857142857,132.74398333333335,20.109399999999997,4.354761904761904,4.114285714285714,28709.43197072276,13746.391906518737,2,1
회남,2017-07-31,5066.154544020641,5256.219921837368,13738.827729948123,9217.283327360788,11377.672265429614,28659.239629016003,1.0,0.7071067811865476,2.0,3467.384159629735,4376.227418143283,10720.272029134278,611.6945681618655,381.7174596794164,559.777668730234,195.75383879662076,335.5917510632644,777.0002393855988,0.32772048535135984,0.5676267992588797,1.3108779414054395,18.271428571428572,1.189837924136849,2.828571428571429,8.182142857142857,0.12053240736204433,0.27142857142857046,6.210714285714285,0.19984049762196857,0.14285714285714324,6.250000000000001,2.2469366902064505,4.114285714285714,6.157142857142857,2.414982993137396,6.528571428571428,,,,4.711904761904762,0.8831407825048936,2.233333333333333,127.98535714285714,47.848182404702406,-117.75585714285712,29.487392857142858,1.2426312535897186,-0.37314285714285944,70.65464285714286,1.236230022434074,3.1971428571428646,55.78928571428571,4.298248041294242,11.128571428571426,192.86149166666667,130.84860977383659,-239.39873333333333,16637.749504445706,28709.43197072276,9115.00425444531,13746.391906518737,1.5,2.0,19.300000000000004,19.22857142857143,8.285714285714285,9.314285714285713,82.73692857142856,76.60842857142858,30.26385714285714,29.418285714285712,76.69451666666666,133.27963333333332,5.1499999999999995,6.185714285714285,38964.000001,30213.108931889255,2,1
회남,2017-08-07,12617.540732850302,11058.906325394219,28186.063441267925,18945.7352421841,15330.249458215718,35420.55804215502,1.5,0.5,1.0,10796.933230291648,11379.345784271032,29294.90390390796,613.7280239162269,378.50188772143537,-867.1956562015891,380.03222045740813,377.29429939791754,737.1135266431497,25.71312699995387,43.782875730144845,101.54162605841005,19.271428571428572,0.8202786982831777,2.3142857142857167,8.267857142857142,0.05380899704756923,0.14285714285714235,6.060714285714285,0.4233461217201712,-0.871428571428571,7.307142857142858,0.8629269129786472,0.02857142857142847,7.989285714285714,1.8837482987546992,4.8428571428571425,,,,5.953571428571428,1.875898499761087,4.323809523809524,100.65142857142857,30.034742023842576,-67.07471428571426,29.877214285714288,1.4956784226154851,3.7202857142857084,71.61285714285714,0.8056693249866753,2.2085714285714175,59.160714285714285,2.920483168719774,8.014285714285705,127.1622,80.26747050844376,-135.49736666666666,33836.71598586138,38964.000001,21979.750419203996,30213.108931889255,2.0,2.0,19.814285714285717,20.400000000000002,9.714285714285714,10.114285714285714,80.8185,85.02857142857144,30.384499999999996,31.350714285714282,121.58041666666665,109.88119999999999,7.552380952380952,8.91904761904762,58609.02181777657,29273.65882909681,2,1
회남,2017-08-14,19429.194067469172,10826.7127099101,24790.042226724923,32712.130206916998,19480.485980180143,54042.95477960791,1.75,0.4330127018922193,1.0,17758.211607653928,11174.572663980185,24742.433661543837,403.3135756699011,403.50182560438066,-947.7427321820073,527.8503297639829,309.11208381997324,585.2573254254147,61.68077292487299,62.83528979931591,143.87058369967647,19.941071428571433,0.6558289465576029,1.3928571428571388,8.29642857142857,0.02550510153051021,0.0,5.7214285714285715,0.6332214365884197,-1.628571428571429,7.803571428571429,1.0043972199833116,0.014285714285714235,9.360714285714286,1.3176732353288658,3.5,,,,5.925,1.8971197138337845,0.36666666666666714,79.87403571428571,7.688627451337408,-19.871714285714276,31.27582142857143,1.349303030120307,2.115428571428577,72.26178571428571,0.5621953823709164,1.4571428571428555,61.535714285714285,2.0972406555631466,5.442857142857143,87.04460833333331,42.2613115357716,64.7988,48786.510909388286,58609.02181777657,29743.383880493035,29273.65882909681,2.0,2.0,20.582142857142856,20.764285714285712,10.435714285714287,10.757142857142858,77.01114285714286,68.99371428571429,32.28778571428572,33.22485714285715,97.3947,84.9082,6.7,4.480952380952381,153833.00782749878,93179.78283555344,2,1
회남,2017-08-21,41603.23562576456,30487.281832632787,79433.39092903471,70028.86540424952,49562.75959988863,125123.57585677602,2.0,0.0,0.0,40166.50927653835,31232.984748424853,82038.8908730484,156.068927173313,237.90415763787155,-567.3418443008477,599.5005314864192,190.19026647430957,-484.3843206949692,68.53660480009887,56.95204062863717,26.112449559498135,20.035714285714285,0.5908960680739929,0.5214285714285687,8.242857142857142,0.0942207568448065,-0.17142857142857082,5.257142857142857,0.5580578567035601,-1.4571428571428564,9.544642857142858,3.684088702288061,9.021428571428572,13.85892857142857,6.59647086961456,15.935714285714287,,,,5.655952380952381,2.1887347503195165,-3.147619047619047,130.6065357142857,93.23511321967415,215.18699999999995,49.92664285714285,32.236211185828694,76.29442857142857,73.0525,1.0104102899721596,2.7285714285714135,64.58571428571429,3.9409286173879026,10.599999999999994,138.30074166666668,52.97086123069286,91.85430000000002,106221.01482263768,153833.00782749878,61226.720832325125,93179.78283555344,2.0,2.0,20.257142857142856,19.75,18.00357142857143,25.25,180.39457142857142,291.79542857142854,69.46878571428572,105.71271428571428,155.02106666666668,225.13393333333335,3.7595238095238095,3.038095238095238,206126.000001,98811.81871572355,2,1
회남,2017-08-28,62869.592328065766,33187.663151289125,68598.70978383429,114383.00741181883,68505.18843469683,167162.0,2.0,0.0,0.0,61925.55892513122,33382.98645579251,68438.2743408581,18.425143060708105,14.747902484169234,1.068709262368964,631.0312091889199,224.38418081023715,166.00942355245138,70.30969025437928,54.905122843897715,-93.13840629988302,20.398214285714285,0.3977415515592181,0.2785714285714249,8.232142857142856,0.09442360047430202,-0.11428571428571388,5.1535714285714285,0.4075029735712217,0.3285714285714283,14.237499999999999,7.303730132750032,18.657142857142855,16.535714285714285,6.378001494294627,9.907142857142858,,,,5.792857142857143,2.234243138879052,-2.185714285714286,156.28007142857143,88.86806502243441,94.27399999999997,100.43207142857143,81.36339179002145,200.08928571428572,73.73285714285714,0.9576922730167124,2.085714285714289,67.22142857142858,3.772517429396721,8.18571428571429,137.84285833333334,53.020177994830824,21.56689999999999,179979.5039142494,206126.000001,95995.80077563849,98811.81871572355,2.0,2.0,20.214285714285715,20.678571428571427,22.635714285714286,20.021428571428572,235.54899999999998,179.3025714285714,168.57635714285715,231.44,178.29101666666668,131.44809999999998,4.885714285714286,6.733333333333333,31940.000001,19205.557479788706,2,1
회남,2017-09-04,60117.704465040624,36109.19005584963,-10068.101349308105,112627.00741181883,70477.53545989045,-26669.02181677657,2.0,0.0,0.0,58638.73405626614,36894.21118196806,-11697.50908100149,14.517458859085377,16.870810474563985,-41.16860002277672,1036.9758128738818,794.2596639805348,1769.6195041566987,61.16453229896678,51.9059945087192,-78.90958946291641,20.698214285714283,0.6551868209970056,0.8357142857142854,8.219642857142858,0.08350959250778545,-0.02142857142857224,4.930357142857143,0.46719896452044885,-0.4071428571428566,14.253571428571428,7.28752516010639,-1.8928571428571432,16.205357142857142,6.726740680193599,-1.9642857142857153,,,,5.652380952380953,2.0427267135629905,3.8761904761904766,152.63207142857144,91.9636212685844,1.4428571428571502,122.27642857142857,70.94683689810941,85.50328571428571,74.0975,0.6954424336862298,1.0714285714285694,68.6357142857143,2.750371032483895,4.171428571428578,122.640075,65.9901750596943,-35.838133333333325,119033.00000100001,31940.000001,59008.68809775613,19205.557479788706,2.0,2.0,21.139285714285712,21.599999999999998,14.407142857142858,8.792857142857143,124.86957142857142,70.43657142857144,175.08407142857143,118.72814285714286,90.25908333333332,49.07006666666667,7.545238095238096,8.357142857142858,11024.000001,6301.4434711774165,2,1
회남,2017-09-11,54374.650625560775,41917.77234214814,-86878.33936437602,100730.7519576247,81712.11169398243,-142809.00782649877,2.0,0.0,0.0,53037.93610051496,42426.01105636749,-87293.94883699859,5.498113244796154,6.834105143300156,5.158479347188127,1020.9285091732261,803.694989732678,234.46730373304632,80.54552363158534,83.82691280555905,193.97122152924715,21.0,0.8616103811930259,2.2214285714285715,8.210714285714285,0.07601355947783138,0.17857142857142883,4.844642857142857,0.4979646071760523,-0.11428571428571477,13.423214285714284,8.013089379450426,-10.271428571428572,15.4625,7.416133775665824,-17.464285714285715,,,,5.557142857142857,2.103110211652798,1.0619047619047617,142.50060714285715,102.27416779992438,-263.3275714285714,122.06378571428571,71.21419576154943,-73.33842857142858,74.34714285714287,0.3345740514719641,-0.7071428571428413,69.60357142857143,1.357871045243326,-2.885714285714286,103.50342500000001,83.05095240582193,-216.77233333333334,21482.000001,11024.000001,12753.50047548306,6301.4434711774165,2.0,2.0,21.785714285714285,21.97142857142857,8.289285714285715,7.785714285714286,49.45221428571429,28.467857142857145,75.55121428571428,32.37428571428571,28.715833333333336,8.3616,6.228571428571429,4.1,3867.153192373041,3339.2357998297493,1,1
회남,2017-09-18,31914.51386662986,39081.14270397091,-95472.5829158938,63239.28829884327,83138.05474650976,-202258.84680862696,1.75,0.4330127018922193,-1.0,30386.528366503513,39239.54412512429,-95602.93865736884,5.498113244796154,6.834105143300156,-16.76670785042818,1099.1970207365634,741.8191366938066,-297.43298525162174,141.87455187712442,108.60402946423278,264.3362207245328,21.430357142857144,0.471276355296152,0.7928571428571445,8.157142857142857,0.16667516985111447,-0.34285714285714164,4.826785714285714,0.5055905568980593,-1.1142857142857139,10.974999999999998,8.409992386368462,-19.54285714285714,10.532142857142857,5.604691229274831,-14.492857142857144,,,,6.7023809523809526,1.6087152801560973,0.8857142857142861,94.4795,55.13148248917383,-79.59157142857141,103.27782142857143,82.12515039972405,-200.87114285714284,74.30357142857142,0.2970784614287873,-0.16714285714286348,69.41785714285714,1.1974622400420543,-0.6857142857142833,76.44034166666667,50.11286230334026,-14.566499999999976,7445.57659668652,3867.153192373041,4820.339635503583,3339.2357998297493,1.5,1.0,21.72142857142857,21.47142857142857,6.657142857142857,5.528571428571428,64.08942857142857,99.711,31.47157142857143,30.568857142857144,62.6216,116.8816,5.859523809523809,7.6190476190476195,4068.000001,2068.979438201799,1,1
회남,2017-09-25,7728.804047249418,6801.748884834013,-17136.57804158691,12724.788298843261,11462.053970665898,-27872.0,1.5,0.5,-1.0,6195.422605440177,5988.64094902232,-15178.849227934925,1.3064362821891085,2.2241481929287024,-0.0672617815683063,1111.825369140432,738.7975864803009,-1407.2555975719224,169.3519987289336,82.00586965728102,53.35201292900385,21.50357142857143,0.35790989060924017,-0.6285714285714263,8.060714285714287,0.2113187456069573,-0.4500000000000002,4.769642857142857,0.4069665971851868,0.9928571428571438,5.978571428571429,0.5760748604981469,-1.3928571428571441,6.9875,1.3541732077288389,-2.95,,,,6.995238095238095,1.6921554369134468,-0.45238095238095344,56.322571428571436,30.564001702182594,-43.7617142857143,53.08546428571429,37.90560376406255,-88.05757142857142,74.29642857142856,0.2882220303438104,0.5985714285714323,69.3892857142857,1.1619114705114701,2.414285714285711,44.59939166666667,45.27514432371852,-44.98576666666667,3967.57659668652,4068.000001,2704.107619015774,2068.979438201799,1.0,1.0,21.22142857142857,20.97142857142857,5.685714285714285,5.8428571428571425,63.19292857142857,26.674857142857142,30.619714285714288,30.67057142857143,60.48295,4.084300000000001,7.761904761904762,7.904761904761904,1368.000001,1041.1175983517585,1,1
회남,2017-10-02,3187.694076890181,1973.4305919670517,-5260.325872825658,5081.78829884326,3591.8382685318634,-9656.0,1.25,0.4330127018922193,-1.0,2238.0949394399604,1972.994449199914,-5123.6279219976295,1.2896208367970319,2.2336870797811423,-5.158479347188127,674.084025408215,164.73665488344122,82.8433440304533,166.62347389789483,85.53925468367522,-167.3476541175458,21.842045454545456,0.7328510231648868,0.9824675324675347,8.024188311688311,0.18095072229143067,-0.13181818181818272,5.577435064935065,1.2856734034396236,3.166883116883117,5.057467532467532,1.0678111404368682,-2.2558441558441555,6.225162337662337,0.9081176811654625,-2.042207792207792,,,,6.607142857142857,1.502712966106103,2.704761904761905,49.10942857142857,29.776398256206956,13.11614285714285,31.049178571428573,0.7660423362774317,-1.7912857142857135,74.45142857142858,0.28063157632855756,0.692857142857136,70.01428571428572,1.1337134216586584,2.799999999999997,56.081300000000006,50.477768488068094,86.63610000000001,2718.000001,1368.000001,1555.0485182767789,1041.1175983517585,1.0,1.0,21.962662337662337,22.953896103896106,5.793181818181818,5.7435064935064934,34.12942857142857,41.583999999999996,30.626785714285717,30.583,49.541000000000004,94.99770000000001,7.354761904761904,6.804761904761905,1206.0985075396825,1067.110846536204,1,1
회남,2017-10-09,1879.1109207298778,939.3603735167684,-2272.1249532935453,2627.3129254781807,1343.363558433046,-2661.0546848333584,1.0,0.0,0.0,974.7684336847708,725.8639107392943,-1741.623923973588,1e-06,0.0,0.0,689.9326044973061,152.4210948877876,-15.212426163938744,111.30251571183639,102.16757073882901,-272.6287241971429,21.887824675324676,0.7451200909015075,0.683116883116881,8.021753246753246,0.17774039211550685,0.3831168831168821,6.500811688311689,1.5166473319432696,3.65064935064935,4.688798701298701,1.1076739571446468,-1.9532467532467521,5.906006493506493,0.3662520071790624,0.9805194805194812,,,,6.758333333333334,1.252441493195411,-2.9142857142857146,49.92125,29.242033362912778,-67.99585714285715,30.132535714285716,0.8235431067797792,-1.861142857142859,74.6475,0.08999078751036182,0.2514285714285762,70.80714285714285,0.3683249452672477,1.028571428571425,57.38180833333334,49.28447364314521,-103.31796666666668,1287.0492542698412,1206.0985075396825,1054.1142224439814,1067.110846536204,1.0,1.0,22.554220779220778,22.154545454545453,6.126298701298701,6.509090909090909,36.64957142857143,31.715142857142858,29.645357142857144,28.707714285714285,54.28066666666667,13.563633333333334,5.754761904761905,4.704761904761905,898.9627689281638,678.8669131473149,0,0
회남,2017-10-16,1214.0186990592692,516.9192410809213,-1390.1125250544842,1885.2653196169617,1271.4120476146454,-3169.037232071836,0.75,0.4330127018922193,-1.0,521.5297350354717,273.18834334480124,-651.4704077126794,1e-06,0.0,0.0,622.2073515324124,220.00688136323546,-618.8473907266703,43.11765574488445,48.68911112764332,-118.31300655051184,21.50892857142857,1.1408034210132418,-1.0155844155844171,8.039285714285715,0.16505357997870893,0.11298701298701364,7.076785714285714,1.043726325752096,1.418181818181817,4.398214285714285,0.857225174987578,-0.719480519480518,6.133928571428571,0.3434157611617968,0.5974025974025974,,,,6.021428571428571,1.3889444433333773,-3.2333333333333325,31.544285714285714,6.185955801949563,-0.47171428571428464,29.792964285714287,0.853126562942428,-1.4600000000000044,74.70535714285714,0.047222605707393915,0.09285714285715585,71.03928571428571,0.18800103126074055,0.357142857142847,34.104908333333334,35.83936609121608,19.689699999999995,1052.5306382339231,898.9627689281638,872.9888798417594,678.8669131473149,0.5,0.0,21.0551948051948,19.955844155844154,6.474675324675324,6.44025974025974,28.959142857142858,26.203142857142858,28.959142857142858,29.210571428571427,18.668816666666665,23.773999999999997,4.688095238095238,4.671428571428572,626.033998784854,507.14863446614635,0,0
회남,2017-10-23,823.5609981253559,238.58990185413248,-533.9689638856121,1024.773819063175,285.2651044334441,-741.9660022151461,0.5,0.5,-1.0,316.3269197100176,88.61875756969616,-170.34982523587507,1e-06,0.0,0.0,458.62996207948555,142.29243075023257,-310.5997804547616,13.783191582649883,23.249326096523745,-53.07174439577931,20.923214285714288,1.7205403151358467,-4.325324675324676,7.917857142857143,0.3502154301699087,-0.789610389610389,6.894642857142857,1.331803806032198,-2.9668831168831167,4.141071428571429,0.5931912144991824,1.2629870129870127,5.794642857142858,0.8128908462219752,-1.2577922077922077,,,,5.729761904761904,1.0419999466837264,-0.06666666666666643,29.968785714285712,7.813847922902316,-21.21114285714285,30.717107142857145,2.216306327771595,3.784142857142861,74.71142857142857,0.04063275043807781,0.0028571428571524393,71.06428571428572,0.1611502024668373,0.014285714285719564,33.10755833333333,36.70594489085124,-94.90280000000001,762.4983838565089,626.033998784854,593.0077738067306,507.14863446614635,0.0,0.0,19.29220779220779,18.62857142857143,5.462987012987012,4.485714285714286,23.288000000000004,20.372857142857146,31.788857142857143,34.36714285714286,11.934449999999998,0.09490000000000001,5.704761904761905,6.738095238095238,674.000001,523.4601877509901,0,0
회남,2017-10-30,694.1466454751637,225.52044722422926,-543.6506587852139,851.273819063175,229.310803660328,-532.0985065396825,0.25,0.4330127018922193,-1.0,237.05695720265453,150.66475867477624,-387.40174900632246,1e-06,0.0,0.0,405.62262010732707,112.4135621579038,-192.58034021454534,3.5866840551336234,5.59813653338644,13.150148516622977,19.724025974025974,1.5505086244307489,-3.997402597402594,7.745454545454545,0.37124121148621325,-0.8116883116883109,6.210064935064935,1.436539870532295,-3.2649350649350657,4.342532467532468,0.330711901480845,0.024675324675324184,5.305194805194805,1.1956282455971665,-2.7233766233766232,,,,5.894047619047619,1.2328615341384759,2.757142857142857,23.937,5.4847578686347696,-14.258285714285716,33.39442857142858,5.0693261859533,12.584571428571426,74.65857142857143,0.12005100956659757,-0.3028571428571354,70.84642857142856,0.4898328536243728,-1.2428571428571473,9.358133333333333,9.986060200015485,-13.563633333333334,650.0169998924271,674.000001,515.3044111085683,523.4601877509901,0.0,0.0,18.392857142857146,18.15714285714286,4.135714285714286,3.7857142857142856,18.914857142857144,17.456857142857142,37.82971428571429,41.29228571428571,0.047450000000000006,0.0,7.1,7.461904761904762,366.84635056426254,363.41421897479677,0,0
