조사일,채수위치,실제단계,예측단계,prob_정상,prob_관심,prob_경계,발동_시나리오,권고조치
2025-08-09,회남,경계,관심,0.3,0.67,0.03,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-08-10,문의,경계,관심,0.055,0.902,0.042,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-10,추동,관심,관심,0.015,0.951,0.035,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-08-10,회남,경계,관심,0.355,0.613,0.032,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-11,문의,경계,관심,0.03,0.94,0.031,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-11,추동,관심,관심,0.011,0.976,0.013,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-08-11,회남,경계,관심,0.307,0.661,0.032,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-12,문의,경계,관심,0.05,0.868,0.082,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-12,추동,관심,관심,0.013,0.975,0.013,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-08-12,회남,경계,관심,0.263,0.705,0.032,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-13,문의,경계,경계,0.039,0.834,0.126,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-13,추동,관심,관심,0.007,0.979,0.014,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-08-13,회남,경계,관심,0.233,0.738,0.029,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-14,문의,경계,경계,0.042,0.809,0.149,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-14,추동,관심,관심,0.007,0.98,0.013,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-14,회남,경계,관심,0.235,0.737,0.028,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-15,문의,경계,경계,0.036,0.824,0.14,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-15,추동,관심,관심,0.006,0.981,0.013,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-15,회남,경계,관심,0.209,0.767,0.025,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-16,문의,경계,관심,0.044,0.871,0.084,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-08-16,추동,관심,관심,0.006,0.981,0.013,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-08-16,회남,경계,관심,0.172,0.809,0.019,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-08-17,문의,경계,관심,0.031,0.89,0.079,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-08-17,추동,관심,관심,0.006,0.976,0.017,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-08-17,회남,경계,관심,0.205,0.774,0.02,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-08-18,문의,경계,관심,0.026,0.898,0.076,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-08-18,추동,관심,관심,0.009,0.96,0.031,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-08-18,회남,경계,관심,0.257,0.721,0.022,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-08-19,문의,경계,관심,0.025,0.902,0.073,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-19,추동,관심,관심,0.008,0.967,0.025,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-19,회남,경계,관심,0.012,0.964,0.023,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-20,문의,경계,관심,0.018,0.932,0.05,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-20,추동,관심,관심,0.006,0.973,0.021,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-20,회남,경계,관심,0.011,0.967,0.022,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-21,문의,경계,관심,0.052,0.914,0.035,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-21,추동,관심,관심,0.006,0.977,0.017,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-21,회남,경계,관심,0.011,0.968,0.021,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-22,문의,경계,관심,0.144,0.815,0.04,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-22,추동,관심,관심,0.006,0.98,0.014,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-22,회남,경계,관심,0.009,0.972,0.018,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-23,문의,경계,관심,0.035,0.922,0.042,S1_고온건조|S3_관심단계_진입|S4_경계단계_임박,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토 / 상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-23,추동,관심,관심,0.006,0.979,0.015,S1_고온건조|S3_관심단계_진입|S4_경계단계_임박,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토 / 상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-23,회남,경계,관심,0.009,0.974,0.017,S1_고온건조|S3_관심단계_진입|S4_경계단계_임박,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토 / 상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-24,문의,관심,관심,0.014,0.951,0.034,S1_고온건조|S3_관심단계_진입|S4_경계단계_임박,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토 / 상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-24,추동,관심,관심,0.006,0.979,0.015,S1_고온건조|S3_관심단계_진입|S4_경계단계_임박,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토 / 상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-24,회남,경계,관심,0.006,0.984,0.01,S1_고온건조|S3_관심단계_진입|S4_경계단계_임박,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토 / 상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-25,문의,관심,관심,0.016,0.948,0.037,S1_고온건조|S3_관심단계_진입|S4_경계단계_임박,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토 / 상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-25,추동,관심,관심,0.009,0.964,0.027,S1_고온건조|S3_관심단계_진입|S4_경계단계_임박,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토 / 상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-25,회남,경계,관심,0.006,0.983,0.011,S1_고온건조|S3_관심단계_진입|S4_경계단계_임박,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토 / 상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-26,문의,관심,관심,0.021,0.923,0.056,S1_고온건조|S3_관심단계_진입|S4_경계단계_임박,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토 / 상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-26,추동,관심,관심,0.006,0.98,0.013,S1_고온건조|S3_관심단계_진입|S4_경계단계_임박,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토 / 상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-26,회남,경계,관심,0.009,0.973,0.018,S1_고온건조|S3_관심단계_진입|S4_경계단계_임박,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토 / 상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-27,문의,관심,관심,0.026,0.885,0.088,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-27,추동,관심,관심,0.007,0.982,0.012,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-27,회남,경계,관심,0.182,0.797,0.021,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-28,문의,관심,관심,0.024,0.875,0.101,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-28,추동,관심,관심,0.008,0.979,0.013,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-28,회남,경계,관심,0.199,0.779,0.023,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-29,문의,관심,관심,0.024,0.906,0.07,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-29,추동,관심,관심,0.009,0.98,0.012,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-29,회남,경계,관심,0.201,0.779,0.02,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-30,문의,관심,관심,0.023,0.911,0.066,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-30,추동,경계,관심,0.009,0.979,0.012,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-30,회남,경계,관심,0.198,0.782,0.02,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-31,문의,관심,관심,0.024,0.91,0.066,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-31,추동,경계,관심,0.009,0.979,0.012,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-08-31,회남,경계,관심,0.133,0.855,0.012,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-01,문의,관심,관심,0.017,0.946,0.037,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-01,추동,경계,관심,0.01,0.978,0.012,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-01,회남,경계,관심,0.129,0.859,0.013,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-02,문의,관심,관심,0.02,0.929,0.051,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-09-02,추동,경계,관심,0.009,0.979,0.012,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-09-02,회남,경계,관심,0.198,0.782,0.02,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-09-03,문의,관심,관심,0.018,0.921,0.062,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-03,추동,경계,관심,0.011,0.977,0.012,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-03,회남,경계,관심,0.205,0.773,0.022,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-04,문의,관심,관심,0.02,0.91,0.071,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-04,추동,경계,관심,0.012,0.963,0.025,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-04,회남,경계,관심,0.282,0.692,0.026,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-05,문의,경계,관심,0.019,0.926,0.055,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-05,추동,경계,관심,0.014,0.959,0.027,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-05,회남,경계,관심,0.284,0.694,0.022,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-06,문의,경계,관심,0.023,0.932,0.046,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-06,추동,경계,관심,0.015,0.959,0.026,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-06,회남,경계,관심,0.266,0.711,0.023,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-07,문의,경계,관심,0.023,0.93,0.047,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-07,추동,경계,관심,0.024,0.871,0.105,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-07,회남,경계,관심,0.212,0.77,0.018,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-08,문의,경계,관심,0.022,0.942,0.036,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-08,추동,경계,경계,0.103,0.578,0.319,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-08,회남,경계,관심,0.237,0.742,0.021,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-09,문의,경계,관심,0.02,0.944,0.036,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-09,추동,경계,경계,0.085,0.692,0.223,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-09,회남,경계,관심,0.223,0.755,0.022,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-10,문의,경계,관심,0.015,0.943,0.042,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-09-10,추동,경계,경계,0.09,0.663,0.247,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
